publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p744481,earthquake,2024-10-02T10:59:56.992Z,2024-10-08T21:34:45.800Z,175.14468383789062,-38.53413009643555,2.8563168588077206,211.2733612060547,MLv,,LOCSAT,confirmed,manual,iasp91,27,19,1,1.2269103527069092,223.02122497558594,0.719564017690434,0
2024p743977,earthquake,2024-10-02T06:31:13.646Z,2024-10-08T21:59:54.547Z,174.38369750976562,-40.12455368041992,2.9277760845683454,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,36,22,25,0.592119574546814,97.86524963378906,0.5342494030670151,0.15172084912239345
2024p743882,earthquake,2024-10-02T05:41:09.155Z,2024-10-02T07:05:50.640Z,175.00672912597656,-39.111549377441406,1.835605808490747,16.493192672729492,MLv,,LOCSAT,confirmed,manual,iasp91,11,7,3,0.193559929728508,182.078857421875,0.2159906604678729,0.28482162034034514
2024p742400,earthquake,2024-10-01T16:30:34.402Z,2024-10-01T16:36:47.851Z,175.3971405029297,-38.45338821411133,2.074683080389425,227.1191101074219,MLv,,LOCSAT,confirmed,manual,iasp91,13,11,2,0.7389563322067261,265.8381652832031,0.17862589613849664,0.0636909505350785
2024p742396,earthquake,2024-10-01T16:28:48.798Z,2024-10-01T19:02:15.619Z,174.37060546875,-39.79645919799805,2.173413677330281,102.92252349853516,MLv,,LOCSAT,confirmed,manual,iasp91,36,24,10,0.33674299716949463,81.69920349121094,0.6754409490684715,0.2186190127842723
2024p742253,earthquake,2024-10-01T15:12:35.701Z,2024-10-01T15:20:27.800Z,175.0432586669922,-39.124969482421875,1.903705248278667,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,37,27,13,0.22153493762016296,86.025390625,0.31811906731813355,0.1633526329719811
2024p742228,earthquake,2024-10-01T14:59:30.671Z,2024-10-01T15:08:08.726Z,174.979248046875,-38.9652099609375,2.1733029556259194,204.82203674316406,MLv,,LOCSAT,confirmed,manual,iasp91,18,12,7,0.4618369340896606,168.2358856201172,0.4011041425949485,0.2876343264015607
2024p741153,earthquake,2024-10-01T05:26:40.360Z,2024-10-07T01:37:01.311Z,175.16616821289062,-38.83186721801758,2.7384475213989603,239.4145965576172,MLv,,LOCSAT,confirmed,manual,iasp91,32,22,2,0.319153368473053,127.3245029449463,0.870676449104841,0.3645755787731791
2024p739572,earthquake,2024-09-30T15:24:09.456Z,2024-09-30T16:41:58.639Z,174.51275634765625,-39.56086730957031,1.871110437535795,125.34678649902344,MLv,,LOCSAT,confirmed,manual,iasp91,23,16,5,0.41310834884643555,188.22059631347656,0.4941001889562918,0.4529088327920165
2024p738716,earthquake,2024-09-30T07:48:05.401Z,2024-09-30T08:22:26.650Z,175.0752410888672,-39.2505989074707,2.604529116211403,123.5633316040039,MLv,,LOCSAT,confirmed,manual,iasp91,37,23,36,0.21398352086544037,70.80647277832031,0.30467162477943405,0.3561945770379056
2024p737546,earthquake,2024-09-29T21:25:00.317Z,2024-09-29T21:38:44.979Z,174.36431884765625,-39.5178337097168,1.6221948904397685,105.3465347290039,MLv,,LOCSAT,preliminary,manual,iasp91,15,12,1,0.4978837668895721,154.5094394683838,0.44805481683540277,0
2024p736835,earthquake,2024-09-29T15:05:50.980Z,2024-09-29T17:07:59.599Z,173.7928466796875,-39.330318450927734,1.5990820954878964,10.176257133483887,MLv,,LOCSAT,confirmed,manual,iasp91,19,12,2,0.08511112630367279,244.9177589416504,0.18137029652325215,0.17899570460585046
2024p736309,earthquake,2024-09-29T10:26:10.802Z,2024-09-29T10:45:44.156Z,173.8218536376953,-39.31172180175781,1.7644113174316236,11.093010902404785,MLv,,LOCSAT,confirmed,manual,iasp91,26,15,2,0.05631363391876221,228.7524299621582,0.21272016967620433,0.42447525593835655
2024p734804,earthquake,2024-09-28T21:04:00.354Z,2024-09-28T22:37:08.707Z,174.7864990234375,-39.234169006347656,1.7672720262884771,23.272483825683594,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,12,0.11182303726673126,69.13966369628906,0.39648455032309265,0.17633222551264782
2024p734273,earthquake,2024-09-28T16:20:54.761Z,2024-09-28T16:39:58.481Z,175.00491333007812,-39.0097770690918,2.530574555602807,202.3255615234375,MLv,,LOCSAT,confirmed,manual,iasp91,39,23,8,0.22338128089904785,81.05657958984375,0.658965924255816,0.3539007085885214
